nct_id,drug_name_in_trial,resolves_to_bucket
NCT00025506,thalidomide,velcade thalidomide dexamethasone
NCT00025545,cyclophosphamide,cyclophosphamide
NCT00025558,temozolomide,temozolomide
NCT00025597,cyclophosphamide,cyclophosphamide
NCT00025610,cyclophosphamide,cyclophosphamide
NCT00025623,cyclophosphamide,cyclophosphamide
NCT00025649,cyclophosphamide,cyclophosphamide
NCT00026156,vinorelbine,tlc178
NCT00026208,cyclophosphamide,cyclophosphamide
NCT00026234,dexamethasone,dexamethasone
NCT00026494,temozolomide,temozolomide
NCT00026494,vinorelbine,tlc178
NCT00026520,thalidomide,velcade thalidomide dexamethasone
NCT00026533,thalidomide,velcade thalidomide dexamethasone
NCT00027027,rhuMAb 2C4,trastuzumab-qyyp
NCT00027573,cyclophosphamide,cyclophosphamide
NCT00027625,temozolomide,temozolomide
NCT00027638,thalidomide,velcade thalidomide dexamethasone
NCT00027742,temozolomide,temozolomide
NCT00027846,cyclophosphamide,cyclophosphamide
NCT00027885,cyclophosphamide,cyclophosphamide
NCT00027937,cyclophosphamide,cyclophosphamide
NCT00028600,cyclophosphamide,cyclophosphamide
NCT00028665,cyclophosphamide,cyclophosphamide
NCT00028730,cyclophosphamide,cyclophosphamide
NCT00028795,temozolomide,temozolomide
NCT00028899,mitoxantrone,mitoxantrone
NCT00028964,cyclophosphamide,cyclophosphamide
NCT00030069,dexamethasone,dexamethasone
NCT00030550,thalidomide,velcade thalidomide dexamethasone
NCT00030732,Gemcitabine alone,trastuzumab-qyyp
NCT00030784,pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT00030797,irinotecan,irinotecan
NCT00030901,L-selenomethionine,selenomethionine
NCT00032019,cyclophosphamide,cyclophosphamide
NCT00032162,pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT00033254,thalidomide,velcade thalidomide dexamethasone
NCT00033280,temozolomide,temozolomide
NCT00033293,cyclophosphamide,cyclophosphamide
NCT00033332,dexamethasone,dexamethasone
NCT00033332,thalidomide,velcade thalidomide dexamethasone
NCT00034151,S-8184 Paclitaxel Injectable Emulsion,trastuzumab-qyyp
NCT00034164,S-8184 Paclitaxel Injectable Emulsion,trastuzumab-qyyp
NCT00034177,Experimental Arm: TOCOSOL Paclitaxel,trastuzumab-qyyp
NCT00034177,S-8184 Paclitaxel Injectable Emulsion,trastuzumab-qyyp
NCT00034190,S-8184 Paclitaxel Injectable Emulsion,trastuzumab-qyyp
NCT00034463,folic acid,trastuzumab-qyyp
NCT00034463,pemetrexed disodium,trastuzumab-qyyp
NCT00034502,irinotecan,irinotecan
NCT00034502,pemetrexed disodium,trastuzumab-qyyp
NCT00034593,pemetrexed disodium,trastuzumab-qyyp
NCT00034619,pemetrexed disodium,trastuzumab-qyyp
NCT00035035,pemetrexed disodium,trastuzumab-qyyp
NCT00036868,cyclophosphamide,cyclophosphamide
NCT00037596,cytarabine.,cytarabine liposome
NCT00037804,irinotecan,irinotecan
NCT00038090,dexamethasone,dexamethasone
NCT00038090,thalidomide,velcade thalidomide dexamethasone
NCT00038181,thalidomide,velcade thalidomide dexamethasone
NCT00038233,thalidomide,velcade thalidomide dexamethasone
NCT00038246,thalidomide,velcade thalidomide dexamethasone
NCT00038402,cyclophosphamide,cyclophosphamide
NCT00038493,temozolomide,temozolomide
NCT00038610,cyclophosphamide,cyclophosphamide
NCT00038610,dexamethasone,dexamethasone
NCT00038844,cyclophosphamide,cyclophosphamide
NCT00039130,cyclophosphamide,cyclophosphamide
NCT00039130,dexamethasone,dexamethasone
NCT00039195,cyclophosphamide,cyclophosphamide
NCT00039351,cyclophosphamide,cyclophosphamide
NCT00039377,cyclophosphamide,cyclophosphamide
NCT00039468,thalidomide,velcade thalidomide dexamethasone
NCT00039481,cyclophosphamide,cyclophosphamide
NCT00039494,temozolomide,temozolomide
NCT00040690,cyclophosphamide,cyclophosphamide
NCT00040872,cyclophosphamide,cyclophosphamide
NCT00040937,cyclophosphamide,cyclophosphamide
NCT00040937,dexamethasone,dexamethasone
NCT00040937,thalidomide,velcade thalidomide dexamethasone
NCT00041067,vinorelbine,tlc178
NCT00041080,thalidomide,velcade thalidomide dexamethasone
NCT00041119,cyclophosphamide,cyclophosphamide
NCT00041132,cyclophosphamide,cyclophosphamide
NCT00041132,dexamethasone,dexamethasone
NCT00041327,cyclophosphamide,cyclophosphamide
NCT00043082,pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT00043979,cyclophosphamide,cyclophosphamide
NCT00044382,cc-5013,velcade thalidomide dexamethasone
NCT00046826,thalidomide,velcade thalidomide dexamethasone
NCT00046852,cyclophosphamide,cyclophosphamide
NCT00047021,mitoxantrone,mitoxantrone
NCT00047099,cyclophosphamide,cyclophosphamide
NCT00047255,trastuxumab,trastuzumab-qyyp
NCT00047281,cyclophosphamide,cyclophosphamide
NCT00047281,thalidomide,velcade thalidomide dexamethasone
NCT00047294,temozolomide,temozolomide
NCT00047294,thalidomide,velcade thalidomide dexamethasone
NCT00047762,Bevacizumab (aka Avastin,trastuzumab-qyyp
NCT00047879,thalidomide,velcade thalidomide dexamethasone
NCT00048126,capecitabine [Xeloda],trastuzumab-qyyp
NCT00048126,irinotecan,irinotecan
NCT00048139,capecitabine [Xeloda],trastuzumab-qyyp
NCT00048139,irinotecan,irinotecan
NCT00048737,cyclophosphamide,cyclophosphamide
NCT00049036,cyclophosphamide,cyclophosphamide
NCT00049114,cyclophosphamide,cyclophosphamide
NCT00049296,thalidomide,velcade thalidomide dexamethasone
NCT00049361,temozolomide,temozolomide
NCT00049361,thalidomide,velcade thalidomide dexamethasone
NCT00049374,dexamethasone,dexamethasone
NCT00049374,thalidomide,velcade thalidomide dexamethasone
NCT00049387,temozolomide,temozolomide
NCT00049413,cyclophosphamide,cyclophosphamide
NCT00049439,cyclophosphamide,cyclophosphamide
NCT00049504,cyclophosphamide,cyclophosphamide
NCT00049517,cyclophosphamide,cyclophosphamide
NCT00049569,cyclophosphamide,cyclophosphamide
NCT00049595,cyclophosphamide,cyclophosphamide
NCT00049634,cyclophosphamide,cyclophosphamide
NCT00049673,thalidomide,velcade thalidomide dexamethasone
NCT00050414,dexamethasone,dexamethasone
NCT00050440,dexamethasone,dexamethasone
NCT00050843,thalidomide,velcade thalidomide dexamethasone
NCT00050986,temozolomide,temozolomide
NCT00051116,cc-5013,velcade thalidomide dexamethasone
NCT00051311,cyclophosphamide,cyclophosphamide
NCT00051493,pemetrexed disodium,trastuzumab-qyyp
NCT00051506,pemetrexed disodium,trastuzumab-qyyp
NCT00052299,mitoxantrone,mitoxantrone
NCT00052351,cyclophosphamide,cyclophosphamide
NCT00052416,thalidomide,velcade thalidomide dexamethasone
NCT00052455,temozolomide,temozolomide
NCT00052780,temozolomide,temozolomide
NCT00052923,cyclophosphamide,cyclophosphamide
NCT00052936,cyclophosphamide,cyclophosphamide
NCT00053001,thalidomide,velcade thalidomide dexamethasone
NCT00053092,cyclophosphamide,cyclophosphamide
NCT00053131,mitoxantrone,mitoxantrone
NCT00053209,pemetrexed disodium,trastuzumab-qyyp
NCT00053287,thalidomide,velcade thalidomide dexamethasone
NCT00053300,thalidomide,velcade thalidomide dexamethasone
NCT00053768,cyclophosphamide,cyclophosphamide
NCT00053989,cyclophosphamide,cyclophosphamide
NCT00054158,dexamethasone,dexamethasone
NCT00054158,thalidomide,velcade thalidomide dexamethasone
NCT00054236,cyclophosphamide,cyclophosphamide
NCT00054327,cyclophosphamide,cyclophosphamide
NCT00054340,cyclophosphamide,cyclophosphamide
NCT00054522,dexamethasone,dexamethasone
NCT00054587,cyclophosphamide,cyclophosphamide
NCT00054665,cyclophosphamide,cyclophosphamide
NCT00055562,CC 5013,velcade thalidomide dexamethasone
NCT00055640,cyclophosphamide,cyclophosphamide
NCT00055653,cyclophosphamide,cyclophosphamide
NCT00055679,cyclophosphamide,cyclophosphamide
NCT00056095,cyclophosphamide,cyclophosphamide
NCT00056160,cc-5013,velcade thalidomide dexamethasone
NCT00056160,dexamethasone,dexamethasone
NCT00057005,cyclophosphamide,cyclophosphamide
NCT00057473,irinotecan,irinotecan
NCT00057564,A (Thalidomide,velcade thalidomide dexamethasone
NCT00057564,dexamethasone,dexamethasone
NCT00057616,cc-5013,velcade thalidomide dexamethasone
NCT00057798,vinorelbine ditartrate,tlc178
NCT00057811,cyclophosphamide,cyclophosphamide
NCT00057837,irinotecan,irinotecan
NCT00058084,mitoxantrone,mitoxantrone
NCT00058422,cyclophosphamide,cyclophosphamide
NCT00058487,thalidomide,velcade thalidomide dexamethasone
NCT00058539,rhuMAb 2C4,trastuzumab-qyyp
NCT00059631,mitoxantrone,mitoxantrone
NCT00059865,pemetrexed disodium,trastuzumab-qyyp
NCT00059930,dexamethasone,dexamethasone
NCT00060255,cyclophosphamide,cyclophosphamide
NCT00060398,dexamethasone,dexamethasone
NCT00060502,Infliximab; Gemcitabine,trastuzumab-qyyp
NCT00060567,irinotecan,irinotecan
NCT00060684,dexamethasone,dexamethasone
NCT00060944,dexamethasone,dexamethasone
NCT00061659,ABT-510,...
NCT00061672,ABT-510,...
NCT00061867,pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT00061893,cyclophosphamide,cyclophosphamide
NCT00061932,irinotecan,irinotecan
NCT00061945,cyclophosphamide,cyclophosphamide
NCT00061945,dexamethasone,dexamethasone
NCT00062036,cyclophosphamide,cyclophosphamide
NCT00062127,thalidomide,velcade thalidomide dexamethasone
NCT00062140,cyclophosphamide,cyclophosphamide
NCT00062842,irinotecan,irinotecan
NCT00063141,irinotecan,irinotecan
NCT00064038,dexamethasone,dexamethasone
NCT00064077,vinorelbine,tlc178
NCT00064337,cyclophosphamide,cyclophosphamide
NCT00064337,dexamethasone,dexamethasone
NCT00064337,thalidomide,velcade thalidomide dexamethasone
NCT00064974,cc-5013,velcade thalidomide dexamethasone
NCT00065182,Docetaxel combination,trastuzumab-qyyp
NCT00065351,cc-5013,velcade thalidomide dexamethasone
NCT00066482,cyclophosphamide,cyclophosphamide
NCT00067002,cyclophosphamide,cyclophosphamide
NCT00068250,post-radiation therapy temozolomide,temozolomide
NCT00068250,temozolomide,temozolomide
NCT00068523,cyclophosphamide,cyclophosphamide
NCT00068601,cyclophosphamide,cyclophosphamide
NCT00068692,irinotecan,irinotecan
NCT00068861,metformin,metformin
NCT00068952,temozolomide,temozolomide
NCT00069095,for bevacizumab,trastuzumab-qyyp
NCT00069108,capecitabine [Xeloda],trastuzumab-qyyp
NCT00070018,cyclophosphamide,cyclophosphamide
NCT00070083,cyclophosphamide,cyclophosphamide
NCT00070174,cyclophosphamide,cyclophosphamide
NCT00070174,mitoxantrone,mitoxantrone
NCT00070200,cyclophosphamide,cyclophosphamide
NCT00070304,vinorelbine,tlc178
NCT00070447,cyclophosphamide,cyclophosphamide
NCT00070473,pemetrexed disodium,trastuzumab-qyyp
NCT00070564,cyclophosphamide,cyclophosphamide
NCT00072007,cyclophosphamide,cyclophosphamide
NCT00072163,temozolomide,temozolomide
NCT00072163,thalidomide,velcade thalidomide dexamethasone
NCT00072319,cyclophosphamide,cyclophosphamide
NCT00072345,temozolomide,temozolomide
NCT00072345,thalidomide,velcade thalidomide dexamethasone
NCT00072514,dexamethasone,dexamethasone
NCT00072566,cyclophosphamide,cyclophosphamide
NCT00072722,CC-4047,velcade thalidomide dexamethasone
NCT00072852,irinotecan,irinotecan
NCT00073125,ABT-510,...
NCT00073879,cyclophosphamide,cyclophosphamide
NCT00073918,cyclophosphamide,cyclophosphamide
NCT00074087,pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT00074178,cyclophosphamide,cyclophosphamide
NCT00074178,dexamethasone,dexamethasone
NCT00074191,dexamethasone,dexamethasone
NCT00074282,cyclophosphamide,cyclophosphamide
NCT00075101,dexamethasone,dexamethasone
NCT00075582,cyclophosphamide,cyclophosphamide
NCT00075634,cyclophosphamide,cyclophosphamide
NCT00075699,vinorelbine,tlc178
NCT00075725,cyclophosphamide,cyclophosphamide
NCT00075725,dexamethasone,dexamethasone
NCT00075829,dexamethasone,dexamethasone
NCT00075829,thalidomide,velcade thalidomide dexamethasone
NCT00076856,temozolomide,temozolomide
NCT00077116,cyclophosphamide,cyclophosphamide
NCT00077207,temozolomide,temozolomide
NCT00077285,cyclophosphamide,cyclophosphamide
NCT00077454,temozolomide,temozolomide
NCT00077688,TOCOSOL Paclitaxel,trastuzumab-qyyp
NCT00078949,dexamethasone,dexamethasone
NCT00079092,thalidomide,velcade thalidomide dexamethasone
NCT00079105,cyclophosphamide,cyclophosphamide
NCT00079105,mitoxantrone,mitoxantrone
NCT00079105,prednisolone,prednisolone
NCT00079144,cyclophosphamide,cyclophosphamide
NCT00079261,cyclophosphamide,cyclophosphamide
NCT00079287,vinorelbine,tlc178
NCT00079482,high-dose cytarabine,cytarabine liposome
NCT00079482,mitoxantrone,mitoxantrone
NCT00080756,estradiol,estradiol
NCT00080808,Papaverine,papaverine
NCT00080925,cyclophosphamide,cyclophosphamide
NCT00080938,temozolomide,temozolomide
NCT00081289,irinotecan,irinotecan
NCT00081757,thalidomide,velcade thalidomide dexamethasone
NCT00081874,everolimus,trastuzumab-qyyp
NCT00081939,thalidomide,velcade thalidomide dexamethasone
NCT00083005,thalidomide,velcade thalidomide dexamethasone
NCT00083031,cyclophosphamide,cyclophosphamide
NCT00083070,temozolomide,temozolomide
NCT00083161,cyclophosphamide,cyclophosphamide
NCT00083382,thalidomide,velcade thalidomide dexamethasone
NCT00083408,thalidomide,velcade thalidomide dexamethasone
NCT00083460,dexamethasone,dexamethasone
NCT00083460,thalidomide,velcade thalidomide dexamethasone
NCT00083538,cyclophosphamide,cyclophosphamide
NCT00083538,dexamethasone,dexamethasone
NCT00083538,thalidomide,velcade thalidomide dexamethasone
NCT00083551,cyclophosphamide,cyclophosphamide
NCT00083551,dexamethasone,dexamethasone
NCT00083551,thalidomide,velcade thalidomide dexamethasone
NCT00083577,thalidomide,velcade thalidomide dexamethasone
NCT00083681,cyclophosphamide,cyclophosphamide
NCT00083681,dexamethasone,dexamethasone
NCT00083681,thalidomide,velcade thalidomide dexamethasone
NCT00083694,thalidomide,velcade thalidomide dexamethasone
NCT00083707,thalidomide,velcade thalidomide dexamethasone
NCT00083876,thalidomide,velcade thalidomide dexamethasone
NCT00083902,dexamethasone,dexamethasone
NCT00083902,thalidomide,velcade thalidomide dexamethasone
NCT00083915,cyclophosphamide,cyclophosphamide
NCT00083915,dexamethasone,dexamethasone
NCT00083915,thalidomide,velcade thalidomide dexamethasone
NCT00084708,dexamethasone,dexamethasone
NCT00084838,cyclophosphamide,cyclophosphamide
NCT00084838,temozolomide,temozolomide
NCT00085098,cyclophosphamide,cyclophosphamide
NCT00085202,cyclophosphamide,cyclophosphamide
NCT00085254,temozolomide,temozolomide
NCT00085423,cyclophosphamide,cyclophosphamide
NCT00085462,cyclophosphamide,cyclophosphamide
NCT00085566,everolimus,trastuzumab-qyyp
NCT00085735,cyclophosphamide,cyclophosphamide
NCT00085839,Combination carboplatin,trastuzumab-qyyp
NCT00086879,temozolomide,temozolomide
NCT00087087,pemetrexed disodium,trastuzumab-qyyp
NCT00087100,pemetrexed disodium,trastuzumab-qyyp
NCT00087113,pemetrexed disodium,trastuzumab-qyyp
NCT00087178,cyclophosphamide,cyclophosphamide
NCT00087672,cc-5013,velcade thalidomide dexamethasone
NCT00087685,everolimus,trastuzumab-qyyp
NCT00088530,Ifosfasmide,trastuzumab-qyyp
NCT00088530,Oxalplatin,trastuzumab-qyyp
NCT00088530,cyclophosphamide,cyclophosphamide
NCT00088530,mitoxantrone,mitoxantrone
NCT00088530,vinorelbine,tlc178
NCT00088855,Pegylated Liposomal Doxorubicin Hydrochloride,trastuzumab-qyyp
NCT00089167,dexamethasone,dexamethasone
NCT00089167,thalidomide,velcade thalidomide dexamethasone
NCT00089427,temozolomide,temozolomide
NCT00089453,Bortezomide,velcade thalidomide dexamethasone
NCT00089453,cyclophosphamide,cyclophosphamide
NCT00089453,dexamethasone,dexamethasone
NCT00089479,capecitabine [Xeloda],trastuzumab-qyyp
NCT00089609,thalidomide,velcade thalidomide dexamethasone
NCT00089726,cyclophosphamide,cyclophosphamide
NCT00090051,cyclophosphamide,cyclophosphamide
NCT00090909,dexamethasone,dexamethasone
NCT00091104,cyclophosphamide,cyclophosphamide
NCT00091260,dexamethasone,dexamethasone
NCT00091572,temozolomide,temozolomide
NCT00091624,cc-5013,velcade thalidomide dexamethasone
NCT00092222,Cyclophosphamide,cyclophosphamide
NCT00093028,cc-5013,velcade thalidomide dexamethasone
NCT00093353,cefixime,cefixime
NCT00093353,temozolomide,temozolomide
NCT00093444,lyso-thermosensitive liposomal doxorubicin,trastuzumab-qyyp
NCT00093639,everolimus,trastuzumab-qyyp
NCT00093795,cyclophosphamide,cyclophosphamide
NCT00093808,vinorelbine,tlc178
NCT00093834,cyclophosphamide,cyclophosphamide
NCT00096018,thalidomide,velcade thalidomide dexamethasone
NCT00096135,cyclophosphamide,cyclophosphamide
NCT00096135,dexamethasone,dexamethasone
NCT00096174,cetuximab C225,trastuzumab-qyyp
NCT00096226,Consolidation Carboplatin,trastuzumab-qyyp
NCT00096226,Consolidation Paclitaxel,trastuzumab-qyyp
NCT00096226,Induction Carboplatin,trastuzumab-qyyp
NCT00096226,Induction Paclitaxel,trastuzumab-qyyp
NCT00096382,cyclophosphamide,cyclophosphamide
NCT00096486,everolimus,trastuzumab-qyyp
NCT00096668,TOCOSOL Paclitaxel,trastuzumab-qyyp
NCT00097383,pemetrexed disodium,trastuzumab-qyyp
NCT00097981,dexamethasone,dexamethasone
NCT00097981,thalidomide,velcade thalidomide dexamethasone
NCT00098436,temozolomide,temozolomide
NCT00098475,dexamethasone,dexamethasone
NCT00098475,thalidomide,velcade thalidomide dexamethasone
NCT00098553,everolimus,trastuzumab-qyyp
NCT00098774,temozolomide,temozolomide
NCT00098839,cyclophosphamide,cyclophosphamide
NCT00098865,temozolomide,temozolomide
NCT00098865,thalidomide,velcade thalidomide dexamethasone
NCT00099125,temozolomide,temozolomide
NCT00100139,Paclitaxel for,trastuzumab-qyyp
NCT00100477,mitoxantrone,mitoxantrone
NCT00100802,temozolomide,temozolomide
NCT00101010,Pegylated liposomal doxorubicin hydrochloride,trastuzumab-qyyp
NCT00101010,cyclophosphamide,cyclophosphamide
NCT00101101,cyclophosphamide,cyclophosphamide
NCT00101101,dexamethasone,dexamethasone
NCT00101283,pemetrexed disodium,trastuzumab-qyyp
NCT00101582,cisplatin chemotherapy,trastuzumab-qyyp
NCT00101686,irinotecan,irinotecan
NCT00101686,miFL,unknown
NCT00101894,FOLFOX-4,trastuzumab-qyyp
NCT00102609,dexamethasone,dexamethasone
NCT00102648,temozolomide,temozolomide
NCT00103233,vinorelbine,tlc178
NCT00103285,cyclophosphamide,cyclophosphamide
NCT00103285,dexamethasone,dexamethasone
NCT00104988,temozolomide,temozolomide
NCT00104988,thalidomide,velcade thalidomide dexamethasone
NCT00107016,everolimus,trastuzumab-qyyp
NCT00107198,cyclophosphamide,cyclophosphamide
NCT00107237,everolimus,trastuzumab-qyyp
NCT00107276,cyclophosphamide,cyclophosphamide
NCT00107354,mitoxantrone,mitoxantrone
NCT00107380,cyclophosphamide,cyclophosphamide
NCT00107419,pemetrexed disodium,trastuzumab-qyyp
NCT00109031,cyclophosphamide,cyclophosphamide
NCT00109239,rhumab vegf,trastuzumab-qyyp
NCT00109837,cyclophosphamide,cyclophosphamide
